idade,renda_mensal,score_credito,dividas,tempo_emprego,tipo_residencia,historico_pagamento,idade_conta_bancaria,numero_cartoes_ativos,limite_cartao_anterior,regiao_residencia,possui_carro,possui_imovel,numero_dependentes,historico_criminal,ocupacao,educacao,gastos_mensais,tempo_residencia_atual,decisao*
31,6419,532,10800.16612044089,33,própria,regular,30,0,15261.585471836781,rural,sim,não,0,antecedentes,empregado,fundamental,7540.349359668404,35,não
18,15584,770,55489.406028307756,29,com_parente,ruim,12,1,46285.869412455206,urbana,não,não,1,limpo,autonomo,fundamental,727.3967104724748,8,sim
41,9879,810,36995.952396874156,35,alugada,regular,7,5,37023.32658265565,urbana,não,sim,3,antecedentes,empresario,pos_graduacao,2867.443135540387,40,sim
56,18136,616,46865.64195303695,13,própria,regular,22,3,46540.45318631581,urbana,sim,não,0,limpo,autonomo,superior,9174.746665332765,4,sim
22,1018,642,22500.44400591611,30,alugada,regular,27,5,45379.8037381453,urbana,sim,não,3,limpo,empregado,medio,5892.2740346828705,21,não
71,3018,712,70170.92679709698,20,com_parente,bom,29,2,16262.35968773942,rural,não,não,3,limpo,autonomo,pos_graduacao,6854.5235175372,29,sim
34,5941,788,36523.13079117052,7,com_parente,bom,18,4,40224.11799109053,rural,não,sim,1,limpo,empresario,superior,3782.6135197546405,19,não
59,6115,672,49149.571226271546,26,com_parente,regular,4,4,29324.03672983288,urbana,não,não,4,limpo,empresario,pos_graduacao,5091.035935994051,29,não
30,16061,409,22652.175802427722,18,alugada,ruim,21,1,17721.939299394977,rural,não,sim,5,antecedentes,empresario,pos_graduacao,4957.180792643909,4,não
32,1911,544,42006.406911981765,12,com_parente,ruim,20,2,18384.482533217677,rural,não,sim,4,antecedentes,desempregado,pos_graduacao,1399.8244098137002,21,não
32,14757,814,84983.55437358857,19,alugada,bom,0,4,1325.3503013747466,urbana,sim,sim,2,limpo,desempregado,pos_graduacao,4875.266004393513,30,não
63,18720,713,67148.68125192451,40,com_parente,ruim,10,0,15016.827635806032,urbana,não,sim,1,limpo,empregado,pos_graduacao,9258.146674482678,2,não
50,9810,648,20513.314183119124,5,própria,regular,27,1,34412.27651783182,urbana,não,não,5,antecedentes,desempregado,superior,4888.405940171206,19,sim
30,9365,597,21451.985463615387,26,com_parente,bom,22,3,43773.5728207232,rural,não,sim,3,limpo,empresario,superior,3656.99668720884,35,sim
46,2777,671,73575.8029810422,13,própria,ruim,28,4,32134.88047153087,urbana,sim,não,4,antecedentes,empresario,superior,6210.9972482351,7,não
45,11908,741,92330.09634360962,15,própria,ruim,1,2,20969.460747044646,rural,não,não,1,limpo,empresario,superior,9235.72334369706,30,não
40,3584,607,59961.16479886139,34,com_parente,ruim,15,1,33387.01116375018,urbana,não,não,0,limpo,empresario,pos_graduacao,3635.979333032583,38,sim
63,19694,402,75707.40131669253,6,alugada,ruim,26,4,29336.73231325852,urbana,sim,não,3,limpo,autonomo,superior,6530.803790733357,5,sim
59,19917,713,22215.804049074573,40,alugada,ruim,4,5,40123.267267466705,urbana,não,não,1,antecedentes,empresario,pos_graduacao,2367.0552544386755,29,sim
21,12367,694,55909.14833229523,24,alugada,ruim,21,3,13593.591847770238,urbana,não,não,5,limpo,empresario,medio,9154.479011201578,23,sim
74,18317,560,34326.362993519746,17,com_parente,regular,16,2,41526.48337334492,urbana,sim,não,1,antecedentes,empregado,fundamental,6344.362784702124,7,não
24,18812,829,10163.945433750021,31,com_parente,regular,0,3,1961.653037082079,rural,não,não,1,antecedentes,desempregado,medio,4048.6467843190117,16,não
74,6177,708,55184.51170839959,22,própria,ruim,23,5,2178.144941165364,rural,não,sim,2,antecedentes,empresario,pos_graduacao,1428.5892455586431,0,não
44,10851,529,48752.671438633246,26,própria,regular,22,4,21411.03611720151,urbana,sim,não,1,antecedentes,desempregado,pos_graduacao,4639.3332781266,24,sim
69,8311,443,59555.05078847959,9,alugada,regular,21,4,9432.985471888624,rural,não,sim,1,limpo,autonomo,medio,9774.481626406121,13,não
32,13113,706,66989.18303447617,30,com_parente,bom,4,2,1559.2081740179433,rural,não,sim,1,antecedentes,empresario,medio,4810.476533775106,6,sim
54,12091,819,5455.517164880052,12,com_parente,bom,17,0,8222.885973011616,urbana,não,sim,5,antecedentes,autonomo,fundamental,8201.025955116727,37,sim
23,16366,415,25050.941643075854,28,própria,bom,28,4,31475.711728908314,rural,não,sim,2,antecedentes,empresario,pos_graduacao,6424.543393502954,9,não
48,10151,430,78032.95828652926,8,com_parente,bom,16,4,18687.197792641036,rural,sim,não,3,limpo,empresario,fundamental,1762.2040735023581,34,não
72,4209,562,15510.032933538365,16,com_parente,bom,15,1,15560.106897179538,rural,não,não,5,limpo,empregado,superior,2050.3842411537207,36,não
28,18566,817,1620.0157735338228,28,com_parente,ruim,24,3,6070.728166407493,rural,não,sim,4,limpo,empregado,fundamental,9231.696368573696,18,sim
26,7582,407,75164.80424562005,13,com_parente,ruim,3,1,33072.475440639915,urbana,sim,sim,2,limpo,desempregado,pos_graduacao,7480.395516481693,20,sim
52,19646,545,69797.86629648786,34,própria,regular,6,4,48058.42688086883,urbana,sim,sim,1,antecedentes,empregado,fundamental,3343.550275931515,1,sim
36,8851,402,22255.987049105508,26,própria,regular,20,4,41349.95779519355,rural,não,sim,1,antecedentes,autonomo,fundamental,5461.698157690004,19,sim
67,12470,370,63694.50766859708,31,alugada,ruim,15,0,20285.672793956,rural,não,não,4,limpo,autonomo,fundamental,7552.903113350589,27,não
38,10097,789,36255.247600529285,31,alugada,regular,14,5,26610.43865035899,urbana,não,sim,0,antecedentes,empresario,superior,5002.463251482757,18,sim
27,10267,364,51163.180273454454,8,com_parente,regular,21,3,34143.71697897463,urbana,não,sim,3,antecedentes,empregado,pos_graduacao,1944.9493273951814,23,sim
23,1589,836,90547.265456274,19,própria,regular,28,0,25353.59636232478,urbana,não,sim,4,antecedentes,empregado,pos_graduacao,9548.576006096095,15,não
54,10760,570,31614.01465272914,15,com_parente,bom,2,1,12890.87367527738,urbana,não,não,1,limpo,empregado,pos_graduacao,9743.306681529859,23,sim
52,4827,801,68509.43200142946,16,própria,regular,21,4,27702.22769123921,rural,sim,sim,2,antecedentes,empresario,fundamental,7249.634640871652,9,não
35,12882,429,63953.876123585105,10,própria,bom,24,5,36353.26192870332,rural,não,não,1,limpo,desempregado,superior,2254.5559773255854,26,sim
27,18617,790,7762.988249564518,3,própria,ruim,10,4,29057.342870094453,rural,sim,não,0,limpo,autonomo,superior,4757.833528270124,26,sim
69,15274,369,80227.44806767495,11,com_parente,ruim,3,4,36551.771361705665,rural,sim,sim,0,antecedentes,empresario,superior,4257.065447644568,18,sim
52,3745,788,64808.5051921005,28,com_parente,bom,2,5,37582.00713686448,rural,sim,sim,0,limpo,desempregado,pos_graduacao,9951.084816465764,4,sim
58,3105,820,65571.81943915736,30,própria,ruim,16,3,42734.62833519062,rural,não,não,3,limpo,empregado,fundamental,6550.524118695348,30,não
66,13445,410,87412.56753292089,14,alugada,bom,2,3,1567.571825273229,urbana,sim,não,5,antecedentes,empresario,medio,2718.7734793891923,23,não
43,4448,650,32717.212052406197,36,alugada,bom,24,4,30503.244316224776,urbana,não,não,2,antecedentes,empregado,fundamental,1959.8597527027516,10,sim
23,1617,631,51795.43365733914,36,com_parente,ruim,13,0,40261.07523611273,urbana,não,não,0,limpo,desempregado,superior,3143.894576674732,7,sim
29,15814,456,11260.765470650036,6,própria,ruim,12,5,28303.286922274703,urbana,não,sim,1,limpo,empregado,superior,5760.728161044304,12,não
48,6096,530,4718.689224096495,16,alugada,bom,9,0,29577.432997745433,urbana,não,sim,3,antecedentes,desempregado,pos_graduacao,1214.05816195428,22,sim
19,3136,685,4137.756386899771,4,própria,regular,20,4,14771.670781306204,rural,não,sim,2,limpo,empresario,superior,9134.468704817386,21,não
46,14211,442,37143.350872984,24,com_parente,bom,15,4,33781.69301008537,urbana,não,sim,0,limpo,empregado,superior,3022.9427342728436,28,sim
53,14680,481,84461.90643211373,19,própria,bom,0,3,36252.66945446775,rural,sim,sim,4,antecedentes,empregado,medio,6376.61195353041,23,sim
56,14143,659,4880.133322146463,0,alugada,ruim,1,1,25761.20361611665,urbana,não,sim,1,limpo,empregado,superior,806.6513970048165,16,não
45,7026,332,56857.29825525281,27,alugada,bom,28,1,17355.351158798,rural,sim,sim,2,antecedentes,autonomo,pos_graduacao,7748.02477401954,15,sim
21,16052,346,99107.60209325243,32,com_parente,regular,16,2,4271.199504352852,rural,sim,sim,0,limpo,empresario,pos_graduacao,7261.641283440304,34,sim
50,4772,549,11613.146902722294,12,própria,regular,25,4,17700.173125298606,rural,sim,não,4,antecedentes,desempregado,superior,9027.434524208702,1,sim
75,19465,326,7507.93948896129,14,com_parente,ruim,7,2,20838.38409578348,rural,não,sim,5,limpo,empregado,pos_graduacao,5105.96073085917,39,sim
63,9063,500,10522.717657009716,7,com_parente,bom,17,1,8543.558911607532,urbana,sim,não,1,limpo,empresario,medio,2352.1223925956247,13,não
38,11685,617,93308.26992730635,4,alugada,regular,12,1,31877.139693719484,urbana,sim,sim,5,limpo,autonomo,superior,9163.852236929857,24,sim
56,16320,586,37630.766913282285,9,alugada,bom,8,4,23487.14480961473,rural,sim,não,5,antecedentes,autonomo,fundamental,8469.565445593369,11,não
38,13855,380,11397.777176146117,9,com_parente,bom,1,3,22485.857493534662,urbana,não,sim,2,limpo,empresario,fundamental,765.8799804920864,40,não
29,7869,552,53432.16330492635,31,alugada,ruim,17,1,16183.342806544999,rural,não,não,4,limpo,empresario,medio,3070.5679470336436,16,não
56,4290,390,90775.56277299773,4,com_parente,ruim,8,0,48885.077342549994,urbana,não,não,2,limpo,empresario,pos_graduacao,9631.906318399126,36,sim
